Book,Position ID,CUSIP,Sub Type,PRODUCT_CODE_2052a_Collateral_Class,Issuer,Current Factor,Coupon,Maturity Date,Nominal,CA_NOTIONAL,TOTAL_PAYDOWN_BOOK_VALUE,MTB_BOOK VALUE (Clean),PV_NET (MV Clean),MTB_BOOK PRICE (Clean),PRICE (Mkt),NPV_DISC (Clean MTM),Curve Date,Prepay Model,Prepay Rate,Vol Model,Curve Type,Forward Yield,Prospective Yield,Effective Duration,Effective Convexity,Effective DV01,Dollar Duration,1YR,2YR,3YR,5YR,10YR,20YR,30YR,Average Life,LT CPR,OAS,Z-Spread,Factor,Life CPR,GWAC,WALA,WALS,MaxServicerName,MaxServicerPercent,Eff. Dur,DV01,Dollar Return,Eff. Dur.1,DV01.1,Dollar Return.1,Eff. Dur.2,DV01.2,Dollar Return.2,Eff. Dur.3,DV01.3,Dollar Return.3,Eff. Dur.4,DV01.4,Dollar Return.4,Eff. Dur.5,DV01.5,Dollar Return.5
233_PUB_HTM,612314,498206EX5,MUNI,IG-2,KITTERY ME,,2.75,1/15/2028,275000," 275,000 ", -   ,275000,273502.24,100,99.45536,-1497.76,,,,,,3.094394,2.74887,1.143347502,-0.76638025,0.011488237,31.59265175,0.5774,0.5761,0,0,0,0,0,1.1365,,-94.4286,-80.109478,,,,,,,,0.0449,0.000455667,0.91340703,0.0797,0.000808072,0.86152326,0.0892,0.000903494,0.77101707,0.5539,0.005593011,0.48819939,1.3652,0.013639105,-0.57274761,1.5098,0.014864079,-2.02638467
233_PUB_HTM,611671,498206EY3,MUNI,IG-2,KITTERY ME,,2.75,1/15/2029,275000," 275,000 ", -   ,275000,273538.02,100,99.46837,-1461.98,,,,,,2.961011,2.74929,1.361336827,-1.275233507,0.013680344,37.620946,0.2949,0.5408,0.5606,0,0,0,0,1.29,,-129.8504,-92.524766,,,,,,,,0.045,0.000456627,0.93257641,0.0799,0.000809768,0.88058353,0.0894,0.000905381,0.78988789,0.6312,0.006374876,0.50008175,1.9125,0.019053787,-0.86416522,2.2908,0.022336435,-2.98652408
233_PUB_HTM,611148,498206EZ0,MUNI,IG-2,KITTERY ME,,2.95,1/15/2030,275000," 275,000 ", -   ,275000,273316.84,100,99.38794,-1683.16,,,,,,3.129147,2.949398,1.647500157,-1.679653645,0.016555069,45.52643975,0.2861,0.2289,0.8682,0.3213,0,0,0,1.5196,,-124.4614,-74.872088,,,,,,,,0.045,0.000456897,1.02602216,0.0799,0.000810247,0.97399857,0.0894,0.000905917,0.88324924,0.8087,0.0081709,0.55319319,2.4772,0.024589686,-1.22080261,3.0256,0.02919871,-3.98119919
233_PUB_HTM,611991,498206FA4,MUNI,IG-2,KITTERY ME,,3,1/15/2031,275000," 275,000 ", -   ,275000,275014.16,100,100.00515,14.16,,,,,,2.998304,2.999504,0.687112808,-1.680498481,0.00694821,19.1075775,0.2174,0.0795,0.1556,0.3016,0,0,0,0.6265,,-197.9787,-90.001144,,,,,,,,0.0452,0.000459008,0.48035027,0.0802,0.000813973,0.42808692,0.0897,0.000910064,0.33692119,0.1726,0.001747869,0.1469569,2.0543,0.020598199,-0.85228153,3.3115,0.032288309,-3.61870016
233_PUB_HTM,611464,498206FB2,MUNI,IG-2,KITTERY ME,,3.15,1/15/2032,275000," 275,000 ", -   ,275000,275003,100,100.00109,3,,,,,,3.149329,3.149542,0.767296791,-1.986694813,0.007763017,21.34829675,0.2155,0.0768,0.0868,0.407,0.0507,0,0,0.6973,,-191.4075,-76.210524,,,,,,,,0.0452,0.000459141,0.49188298,0.0801,0.00081421,0.43960443,0.0897,0.000910331,0.34841203,0.1893,0.001918661,0.15694934,2.4532,0.024570255,-1.01749749,3.8873,0.037674293,-4.25631871
233_PUB_HTM,611695,498531KA9,MUNI,IG-2,KLEIN TX INDEP SCH DIST,,4,8/1/2032,2050000," 2,050,000 ", -   ,2055791.11,2052910.8,100.2825,100.14199,-2880.31,,,,,,3.973014,3.947167,0.701711118,-1.689240932,0.007119077,145.9410785,0.2209,0.0533,0.0577,0.2569,0.0663,0,0,0.564,,-125.9848,-59.006591,,,,,,,,0.0897,0.000918101,0.84788806,0.1573,0.001607902,0.74372664,0.1758,0.001793223,0.56401454,0.315,0.003202286,0.20691865,2.2902,0.023016408,-0.95488144,3.9198,0.038134813,-4.16492121
233_PUB_HTM,612211,498531KB7,MUNI,IG-2,KLEIN TX INDEP SCH DIST,,4,8/1/2033,2000000," 2,000,000 ", -   ,2005420.92,2002624.8,100.271,100.13124,-2796.12,,,,,,3.978068,3.955518,0.815948188,-1.992995739,0.00827717,165.5434,0.2177,0.0528,0.0575,0.2478,0.1426,0,0,0.6169,,-130.9129,-52.755985,,,,,,,,0.0898,0.000918408,0.86739673,0.1574,0.001608438,0.76320053,0.1758,0.001793818,0.5834287,0.4221,0.004291003,0.20576338,2.9358,0.029393816,-1.32128591,4.6113,0.044393633,-5.17073267
233_PUB_HTM,612719,499513BG3,MUNI,IG-2,KNOX CNTY TN,,4,6/1/2031,1660000," 1,660,000 ", -   ,1711987.5,1698364.43,103.1318,102.31111,-13623.07,,,,,,3.492704,3.315778,2.531274319,-0.505519807,0.026398377,438.2130582,0.0049,1.2687,0.3468,0.9427,0.0008,0,0,2.4325,,-131.3016,-108.332802,,,,,,,,1.9705,0.022513913,9.96659502,1.9513,0.021862047,7.7488324,1.9333,0.021243636,5.59453565,2.4648,0.025975462,1.09550295,3.0627,0.031395826,-1.77997899,3.5295,0.035002206,-5.11747863
233_PUB_HTM,612757,499513BH1,MUNI,IG-2,KNOX CNTY TN,,4,6/1/2032,1660000," 1,660,000 ", -   ,1709951.44,1694485.84,103.0091,102.07746,-15465.6,,,,,,3.612063,3.441075,2.78795743,-0.672026575,0.029010158,481.5686228,0.0041,1.1923,0.3571,1.0598,0.2172,0,0,2.7488,,-129.2552,-96.427039,,,,,,,,1.9703,0.022502361,10.15498503,1.9511,0.021850897,7.9383569,1.9337,0.021239348,5.78512064,2.6739,0.028133422,1.15988022,3.4608,0.035310801,-2.02334641,4.05,0.039789982,-5.80745877
233_PUB_HTM,611224,503282FY6,MUNI,IG-2,LA GRANGE IL,,2.3,12/1/2027,115000," 115,000 ", -   ,115000,114360.99,100,99.44434,-639.01,,,,,,2.678975,2.299951,1.129003644,-0.649805188,0.011355695,13.05904925,0.689,0.4645,0,0,0,0,0,1.1445,,-131.1994,-120.94596,,,,,,,,0.1291,0.001312756,1.14107553,0.1309,0.001329856,1.00965455,0.1312,0.001330827,0.8763113,0.5926,0.005990647,0.50362464,1.3094,0.013098633,-0.5447873,1.4102,0.013913387,-1.91734845
233_PUB_HTM,611582,503282FZ3,MUNI,IG-2,LA GRANGE IL,,2.4,12/1/2028,115000," 115,000 ", -   ,115000,114222.17,100,99.32363,-777.83,,,,,,2.680884,2.399967,1.529004574,-1.168157339,0.01536807,17.6732805,0.3073,0.7539,0.5094,0,0,0,0,1.4921,,-147.6814,-120.369685,,,,,,,,0.1291,0.001314314,1.29678466,0.1309,0.001331438,1.16520783,0.1312,0.001332407,1.031706,0.8112,0.008201678,0.59354202,1.9559,0.019480616,-0.91105257,2.2387,0.021825444,-3.01827719
233_PUB_HTM,612742,503282GA7,MUNI,IG-2,LA GRANGE IL,,2.5,12/1/2029,120000," 120,000 ", -   ,120000,119159.28,100,99.2994,-840.72,,,,,,2.710823,2.499974,1.80930531,-1.643355489,0.018189944,21.8279328,0.2885,0.252,1.0091,0.2649,0,0,0,1.549,,-158.5573,-116.44485,,,,,,,,0.1291,0.001315404,1.34858165,0.131,0.001332549,1.21689569,0.1312,0.001333516,1.08328245,0.96,0.009710393,0.61907387,2.5362,0.02517589,-1.26920197,2.9955,0.028907349,-4.03145985
233_PUB_HTM,611681,503282GB5,MUNI,IG-2,LA GRANGE IL,,2.6,12/1/2030,125000," 125,000 ", -   ,125000,122222.39,100,97.77791,-2777.61,,,,,,3.132632,2.599978,3.107586861,-1.088860631,0.030784832,38.48104,0.1546,0.2585,0.9444,1.7914,0,0,0,3.0368,,-97.6882,-75.012077,,,,,,,,0.1286,0.001310488,2.80231765,0.1305,0.001327606,2.67112236,0.1308,0.001328599,2.53800316,2.6976,0.027000362,1.02724458,3.7158,0.035967927,-2.26524543,3.9423,0.03671594,-5.93056353
233_PUB_HTM,612822,503282GC3,MUNI,IG-2,LA GRANGE IL,,2.65,12/1/2031,130000," 130,000 ", -   ,130000,126466.64,100,97.28203,-3533.36,,,,,,3.192226,2.649981,3.712357521,-1.254034042,0.036600988,47.5812844,0.1224,0.2288,0.3722,2.7593,0.2757,0,0,3.6284,,-95.8812,-71.39752,,,,,,,,0.1286,0.001310426,3.30234669,0.1305,0.001327549,3.17115748,0.1307,0.001328544,3.03804379,3.3246,0.033158585,1.14529883,4.44,0.042532858,-2.7971221,4.7133,0.04311588,-7.11458216
233_PUB_HTM,612753,503282GD1,MUNI,IG-2,LA GRANGE IL,,2.7,12/1/2032,135000," 135,000 ", -   ,135000,129801.88,100,96.14954,-5198.12,,,,,,3.363919,2.699983,4.570766926,-1.103367329,0.04455791,60.1531785,0.0703,0.1837,0.3232,2.9395,1.104,0,0,4.5888,,-78.367,-57.697728,,,,,,,,0.1285,0.001309056,4.4181737,0.1303,0.001326174,4.28712122,0.1306,0.001327176,4.15414493,4.3156,0.042607177,1.24370118,5.281,0.049631353,-3.50282835,5.5121,0.049066428,-8.46841897
233_PUB_HTM,612920,503642CY4,MUNI,IG-2,LA MESA CA,,4,8/1/2030,500000," 500,000 ", -   ,501460.79,500822.45,100.2922,100.16449,-638.34,,,,,,3.955683,3.922245,0.498540193,-1.152357936,0.005058967,25.294835,0.2267,0.0544,0.125,0.1162,0,0,0,0.4501,,-116.4274,-72.080896,,,,,,,,0.0897,0.000917506,0.80841006,0.1573,0.001606864,0.70431604,0.1757,0.001792071,0.52471969,0.2402,0.002441778,0.16785205,1.5384,0.015524853,-0.56030158,2.7529,0.027171504,-2.77471002
233_PUB_HTM,612016,503642CZ1,MUNI,IG-2,LA MESA CA,,4,8/1/2031,375000," 375,000 ", -   ,376083.09,375540.07,100.2888,100.14402,-543.02,,,,,,3.967968,3.93679,0.61435914,-1.444073081,0.006232989,23.37370875,0.2235,0.0544,0.0618,0.2512,0.0081,0,0,0.5145,,-118.5532,-60.186649,,,,,,,,0.0897,0.000917638,0.83265548,0.1573,0.001607095,0.72854648,0.1757,0.001792327,0.54892439,0.2929,0.002976973,0.192006,1.9501,0.019628717,-0.80178961,3.4032,0.033307645,-3.58260425
233_PUB_HTM,611724,503642DC1,MUNI,IG-2,LA MESA CA,,4,8/1/2034,745000," 745,000 ", -   ,747074.86,745654.56,100.2785,100.08786,-1420.31,,,,,,3.986652,3.959138,1.036291003,-2.478802443,0.010507884,78.2837358,0.2116,0.0504,0.0571,0.2262,0.259,0,0,0.6758,,-130.1267,-27.506309,,,,,,,,0.0898,0.000918359,0.90937929,0.1574,0.001608353,0.80518864,0.1758,0.001793723,0.62542634,0.633,0.006431072,0.19431021,3.7046,0.036836155,-1.96511287,5.3501,0.050753001,-6.53588968
233_PUB_HTM,612362,505786KV4,MUNI,IG-2,LADUE MO SCH DIST,,2,3/1/2034,5000000," 5,000,000 ", -   ,4623036.69,4316925.5,92.4607,86.33851,-306111.19,,,,,,4.071585,3.10089,6.565499306,0.242573366,0.057006523,2850.32615,-0.0148,-0.0025,0.0397,3.0238,3.5221,0,0,6.5494,,-2.6326,8.484483,,,,,,,,0.6345,0.006505846,15.71412822,1.2056,0.012277814,15.01099785,4.8855,0.048237424,11.90759896,6.6855,0.058348,0.44772683,6.7593,0.055153452,-5.23117945,6.7469,0.051453404,-10.56466981
233_PUB_HTM,612458,509076CA1,MUNI,IG-2,LAKE CNTY IL SCH DIST #112 N S,,4,6/1/2034,3220000," 3,220,000 ", -   ,3296148.89,3277269.95,102.3649,101.77857,-18878.94,,,,,,3.740823,3.656547,3.270237684,-1.087830305,0.033930793,1092.571535,0.0039,1.1009,0.3388,0.9494,0.8951,0,0,3.1467,,-132.523,-81.14624,,,,,,,,1.9706,0.022520795,10.52615783,1.9514,0.021868713,8.307718,1.946,0.021387691,6.15122189,3.4006,0.035597336,0.92198962,4.5479,0.045739081,-3.18531362,5.3599,0.051276393,-8.08897048
233_PUB_HTM,611614,509076CB9,MUNI,IG-2,LAKE CNTY IL SCH DIST #112 N S,,4,6/1/2035,1780000," 1,780,000 ", -   ,1820895.14,1808925.53,102.2975,101.62503,-11969.6,,,,,,3.785339,3.697693,3.512724638,-1.252989411,0.036392815,647.792107,0.004,1.0751,0.334,0.7566,1.3595,0,0,3.3872,,-134.1152,-73.274269,,,,,,,,1.9708,0.022529785,10.71493797,1.9516,0.021877401,8.49561477,1.9486,0.021422943,6.33798125,3.6447,0.038090631,0.90621488,5.004,0.050067637,-3.5471973,5.8545,0.055465333,-8.86265638
233_PUB_HTM,611320,509624KL5,MUNI,IG-2,LAKE ELMO MN,,2.25,12/1/2028,340000," 340,000 ", -   ,340000,330132.45,100,97.09778,-9867.55,,,,,,3.469354,2.249971,2.276132107,-0.101711422,0.022353956,76.0034504,0.0303,1.1907,1.0521,0,0,0,0,2.3544,,-43.7075,-41.524462,,,,,,,,0.1285,0.001305382,3.36522754,0.1304,0.001322419,3.23454298,0.1306,0.00132342,3.10194375,2.1939,0.021777676,1.05394869,2.3314,0.022618188,-1.19392388,2.3307,0.0220901,-3.4330114
233_PUB_HTM,611424,509624KM3,MUNI,IG-2,LAKE ELMO MN,,2.5,12/1/2029,335000," 335,000 ", -   ,335000,323399.12,100,96.53705,-11600.88,,,,,,3.559475,2.499974,2.999410868,-0.270596415,0.029326187,98.24272645,0.0326,0.1696,2.1455,0.6561,0,0,0,3.0852,,-37.1139,-31.579117,,,,,,,,0.1283,0.001305277,3.94994658,0.1302,0.001322342,3.81927188,0.1304,0.001323354,3.68667946,2.8738,0.028436856,1.17866181,3.1573,0.03029987,-1.80600816,3.1877,0.029633999,-4.81093935
233_PUB_HTM,612912,509624KN1,MUNI,IG-2,LAKE ELMO MN,,2.5,12/1/2030,325000," 325,000 ", -   ,325000,308028.24,100,94.77792,-16971.76,,,,,,3.77112,2.49998,3.89588666,-0.149387926,0.037405979,121.5694318,-0.0037,0.0669,1.1111,2.7202,0,0,0,4.0777,,-15.2202,-11.164174,,,,,,,,0.1282,0.001303467,5.68018622,0.13,0.001320517,5.54969234,0.1306,0.001324388,5.41728248,3.8663,0.037580706,1.18543131,4.0443,0.037772961,-2.6152007,4.0448,0.03627814,-6.32306529
233_PUB_HTM,612252,511074SE7,MUNI,IG-2,LAKE TRAVIS TX INDEP SCH DIST,,5,2/15/2032,925000," 925,000 ", -   ,942370.41,939683.08,101.8779,101.58736,-2687.33,,,,,,2.725004,2.317109,0.694534302,0.009822603,0.007155912,66.192186,0.6945,0,0,0,0,0,0,0.7111,,-107.689,-107.689501,,,,,,,,0.6111,0.006497514,3.28864556,0.6896,0.007286393,2.62760941,0.7077,0.007424484,1.87977221,0.6975,0.007214983,0.41598153,0.6924,0.00711357,-0.30042575,0.6875,0.007014299,-1.00679944
233_PUB_HTM,611911,511074SF4,MUNI,IG-2,LAKE TRAVIS TX INDEP SCH DIST,,4,2/15/2033,500000," 500,000 ", -   ,505326.19,504469.8,101.0652,100.89396,-856.39,,,,,,2.717454,2.475306,0.696842909,0.009865087,0.007111248,35.55624,0.6968,0,0,0,0,0,0,0.7111,,-108.4518,-108.452273,,,,,,,,0.6135,0.006461042,3.26860574,0.692,0.007242079,2.61134372,0.71,0.007378417,1.86814132,0.6998,0.007170012,0.41345359,0.6947,0.007069131,-0.29848331,0.6898,0.006970381,-1.00043926
233_PUB_HTM,611610,511074SG2,MUNI,IG-2,LAKE TRAVIS TX INDEP SCH DIST,,4,2/15/2034,1000000," 1,000,000 ", -   ,1010320.39,1003924.4,101.032,100.39244,-6395.99,,,,,,3.430694,2.522199,0.694367886,0.009803432,0.007051167,70.51167,0.6944,0,0,0,0,0,0,0.7111,,-37.1282,-37.128308,,,,,,,,0.6112,0.006405134,3.24066765,0.6895,0.007179762,2.58907842,0.7075,0.00731526,1.8522539,0.6973,0.007109258,0.40995509,0.6923,0.007009531,-0.29596437,0.6874,0.006911905,-0.99201678
233_PUB_HTM,612943,511074SH0,MUNI,IG-2,LAKE TRAVIS TX INDEP SCH DIST,,4,2/15/2035,900000," 900,000 ", -   ,909048.59,902679.03,101.0054,100.29767,-6369.56,,,,,,3.566154,2.559789,0.693899751,0.009791332,0.007039837,63.358533,0.6939,0,0,0,0,0,0,0.7111,,-23.5822,-23.582312,,,,,,,,0.6108,0.006394593,3.23539969,0.689,0.007168012,2.58488001,0.707,0.007303352,1.84925804,0.6968,0.007097802,0.40929527,0.6918,0.006998292,-0.29548947,0.6869,0.006900878,-0.99042861
233_PUB_HTM,611237,511074TK2,MUNI,IG-2,LAKE TRAVIS TX INDEP SCH DIST,,4,2/15/2031,250000," 250,000 ", -   ,252852.88,251827.07,101.1412,100.73083,-1025.81,,,,,,3.827904,3.732541,1.349523187,-0.983766317,0.013749804,34.37451,0.5829,0.139,0.2032,0.4428,0,0,0,1.1706,,-124.7748,-85.319078,,,,,,,,0.614,0.006473934,3.55355494,0.6925,0.007256448,2.89498481,0.7106,0.007392979,2.15031186,1.0804,0.011070435,0.57795819,2.1754,0.021938246,-1.04000188,3.0883,0.030323414,-3.69801867
233_PUB_HTM,611565,511074TL0,MUNI,IG-2,LAKE TRAVIS TX INDEP SCH DIST,,5,2/15/2032,255000," 255,000 ", -   ,259788.6,258962.73,101.8779,101.55401,-825.87,,,,,,4.68529,4.620728,0.933266997,-0.623377025,0.009612505,24.51188775,0.6579,0.0505,0.0457,0.1646,0.023,0,0,0.8903,,-114.2206,-102.994714,,,,,,,,0.6113,0.006502696,3.3710149,0.6898,0.00729217,2.70945298,0.7079,0.007430339,1.96102452,0.8115,0.008396843,0.47855557,1.5417,0.015773654,-0.68252171,2.7047,0.027086681,-2.85039394
233_PUB_HTM,612351,511074TM8,MUNI,IG-2,LAKE TRAVIS TX INDEP SCH DIST,,4,2/15/2033,250000," 250,000 ", -   ,252663.09,251273.5,101.0652,100.5094,-1389.59,,,,,,3.912153,3.817789,1.787607193,-1.520722389,0.0181737,45.43425,0.5397,0.1436,0.1483,0.655,0.2596,0,0,1.5256,,-122.0751,-53.816059,,,,,,,,0.6139,0.006471799,3.75482023,0.6924,0.007254069,3.09646673,0.7105,0.007390568,2.35203723,1.441,0.014743104,0.64380072,3.1283,0.031290643,-1.64120677,4.3649,0.042021289,-5.39372779
233_PUB_HTM,612917,512445M79,MUNI,IG-2,LAKEVILLE MN,,3,2/1/2030,1180000," 1,180,000 ", -   ,1180000,1180105.49,100,100.00894,105.49,,,,,,2.996681,2.999269,0.592570424,-1.353171706,0.005984503,70.6171354,0.1994,0.082,0.2447,0.1018,0,0,0,0.5337,,-191.2343,-90.402263,,,,,,,,0.0452,0.000458219,0.47011643,0.0801,0.000812577,0.41794278,0.0897,0.000908505,0.32693333,0.1471,0.001488142,0.14519194,1.5508,0.015569215,-0.59482832,2.6593,0.026113858,-2.79335718
233_PUB_HTM,611751,51353PAP5,MUNI,IG-2,LAMMERSVILLE CA JT UNIF SCH DI,,5,8/1/2033,1000000," 1,000,000 ", -   ,1004560.9,1003964.2,100.4561,100.39642,-596.7,,,,,,4.932553,4.922602,0.347849041,-0.720597386,0.003549288,35.49288,0.2163,0.0263,0.0273,0.0836,0.0519,0,0,0.3668,,-113.2789,-108.034625,,,,,,,,0.0897,0.000921806,0.74447647,0.1572,0.001614398,0.63989449,0.1757,0.001800475,0.45945605,0.1748,0.001784977,0.10091456,1.4208,0.014425226,-0.50594121,3.4233,0.033890024,-3.03708998
233_PUB_HTM,612025,51353PAQ3,MUNI,IG-2,LAMMERSVILLE CA JT UNIF SCH DI,,5,8/1/2034,1000000," 1,000,000 ", -   ,1004516.81,1003828.7,100.4517,100.38287,-688.11,,,,,,4.94145,4.931141,0.390198529,-0.806388259,0.003980874,39.80874,0.2185,0.0294,0.0301,0.0981,0.1016,0,0,0.4168,,-112.1407,-100.219424,,,,,,,,0.0897,0.000921735,0.75599585,0.1572,0.001614274,0.65142193,0.1757,0.001800337,0.47099733,0.2399,0.002449928,0.11248312,2.0453,0.02070686,-0.78140577,4.0722,0.039960906,-3.89028693
233_PUB_HTM,611825,514014PH6,MUNI,IG-2,LANCASTER CNTY NE SCH DIST #1,,4,1/15/2030,1370000," 1,370,000 ", -   ,1370000,1371208.2,100,100.08819,1208.2,,,,,,3.972537,3.998873,0.367720723,-1.094709396,0.0037352,51.17224,0.1325,0.0309,0.1056,0.0313,0,0,0,0.2468,,-108.3594,-70.091606,,,,,,,,0.045,0.00045864,0.40511528,0.0798,0.000813341,0.35289309,0.0893,0.000909382,0.26179692,0.1134,0.001153174,0.08054884,1.232,0.01246104,-0.43214936,2.4333,0.024140835,-2.36875885
233_PUB_HTM,612570,514120MH4,MUNI,IG-2,LANCASTER CNTY SC SCH DIST,,3,3/1/2035,2000000," 2,000,000 ", -   ,2001000.49,1920205.2,100.05,96.01026,-80795.29,,,,,,3.533338,2.993102,4.952378273,-1.352365613,0.047911085,958.2217,0.1563,0.2018,0.2943,1.4677,2.8263,0,0,4.4717,,-112.7588,-48.825774,,,,,,,,0.6356,0.006636228,7.66348115,0.7316,0.007589185,6.98583056,0.8849,0.009109288,6.19316829,5.0145,0.048806991,0.58852232,6.2106,0.057103787,-4.79736402,6.6644,0.057430487,-10.56801164
233_PUB_HTM,612304,515300SE2,MUNI,IG-2,LANE CNTY OR SCH DIST #4J EUGE,,3,6/15/2033,2740000," 2,740,000 ", -   ,2746656.78,2701871.26,100.2429,98.60844,-44785.53,,,,,,3.222232,2.961402,3.460120678,-1.248707533,0.034592591,947.8369934,0.3355,0.2563,0.286,1.6624,0.9053,0,0,2.9874,,-158.8205,-73.64503,,,,,,,,1.0309,0.011035174,7.06852388,1.0376,0.010993275,5.97307164,1.0511,0.01102144,4.87775845,3.2979,0.033284821,0.95076155,4.5038,0.043687947,-2.97294071,5.1614,0.047681078,-7.59423341
233_PUB_HTM,611190,515300SF9,MUNI,IG-2,LANE CNTY OR SCH DIST #4J EUGE,,3,6/15/2034,2260000," 2,260,000 ", -   ,2265101.74,2219860.37,100.2257,98.22391,-45241.37,,,,,,3.252568,2.968128,3.910695314,-1.442960978,0.038946841,880.1986066,0.2849,0.2757,0.2938,1.4595,1.6135,0,0,3.4812,,-160.7535,-74.329472,,,,,,,,1.031,0.011038499,7.47448187,1.0377,0.010996571,6.37870039,1.0876,0.011405992,5.27936455,3.9575,0.039674666,0.6617989,5.264,0.050359253,-3.92272728,5.9191,0.053521469,-9.16845216
233_PUB_HTM,612547,515390PP1,MUNI,IG-2,LANE CNTY OR SCH DIST #52 BETH,,3,6/15/2039,2500000," 2,500,000 ", -   ,2471938.26,2257596.75,98.8775,90.30387,-214341.51,,,,,,3.958737,3.105223,9.006967545,0.259411454,0.082567357,2064.183925,-0.0057,-0.0142,-0.0323,0.8626,5.9343,2.2741,0,9.9264,,-49.5786,-22.6261,,,,,,,,4.7963,0.05832598,29.93656916,5.413,0.062649086,24.06706717,7.1677,0.07790567,17.01867229,9.2704,0.085073069,0.09827295,9.5503,0.079746284,-8.16913814,9.6137,0.072928272,-15.81204899
233_PUB_HTM,611866,515390PQ9,MUNI,IG-2,LANE CNTY OR SCH DIST #52 BETH,,3,6/15/2040,1750000," 1,750,000 ", -   ,1724957.51,1554584.85,98.569,88.83342,-170372.66,,,,,,4.050248,3.126592,9.581749916,0.343149453,0.086427465,1512.480638,-0.0062,-0.0145,-0.0333,0.7247,5.5858,3.344,0,10.9359,,-42.914,-16.897129,,,,,,,,4.7956,0.058135137,31.02503491,5.5737,0.064272471,25.11298404,7.6378,0.082452647,17.75326092,9.8552,0.088868946,-0.0258685,10.1145,0.082505032,-8.62911337,10.1231,0.074614987,-16.4926156
233_PUB_HTM,612050,517128FS8,MUNI,IG-2,LARIMER/BOULDER CNTYS CO PARK,1,3,12/1/2031,700000," 700,000 ", -   ,700000,700016.45,100,100.00235,16.45,,,,,,2.999465,2.999973,0.877766311,-1.99821341,0.008908072,62.356504,0.2306,0.0761,0.1341,0.3997,0.0194,0,0,0.6625,,-190.5584,-89.623227,,,,,,,,0.129,0.001318988,0.75379734,0.1309,0.001336219,0.62175238,0.1311,0.00133719,0.48777041,0.2682,0.002727219,0.21183026,2.4173,0.024287429,-1.01167811,3.6486,0.035520718,-4.13212779
233_PUB_HTM,612969,517138XX6,MUNI,IG-2,LARIMER CNTY CO SCH DIST #R-1P,,4,12/15/2033,250000," 250,000 ", -   ,259708.94,254913.85,103.8836,101.96554,-4795.09,,,,,,3.698818,3.41159,3.715571404,-0.812091231,0.038563084,96.40771,-0.0016,0.5547,1.0178,1.2664,0.8859,0,0,3.6946,,-115.757,-69.581836,,,,,,,,2.4623,0.028784981,13.11366646,2.4523,0.027973203,10.28250555,2.471,0.027504249,7.52141631,3.8183,0.040033825,1.06051311,4.6872,0.047083627,-3.33687656,5.2859,0.050498977,-8.2524492
233_PUB_HTM,612240,517138YF4,MUNI,IG-2,LARIMER CNTY CO SCH DIST #R-1P,,4,12/15/2032,400000," 400,000 ", -   ,416218.57,408949.64,104.0546,102.23741,-7268.93,,,,,,3.612797,3.305706,3.435247898,-0.610569358,0.035747062,142.988248,-0.0019,0.5705,1.07,1.3495,0.4586,0,0,3.4067,,-116.6013,-80.63807,,,,,,,,2.4625,0.028792361,12.86584358,2.4524,0.027980139,10.03395936,2.4467,0.027240722,7.27740491,3.3756,0.035553332,1.26513059,4.0683,0.041272704,-2.60921838,4.594,0.044619776,-6.93405515
233_PUB_HTM,612853,517624MY5,MUNI,IG-2,LAS LOMITAS CA ELEM SCH DIST,,3,7/1/2032,670000," 670,000 ", -   ,674403.41,671177.39,100.6572,100.17573,-3226.02,,,,,,2.967948,2.881264,2.58691287,-1.075180888,0.026233641,175.7653947,0.4586,0.3255,0.2686,1.2937,0.3048,0,0,2.2728,,-210.0301,-101.830515,,,,,,,,1.0566,0.011381628,6.31241797,1.0804,0.011515992,5.17951653,1.0824,0.011412788,4.02949623,2.3083,0.023630094,0.96117032,3.414,0.033955697,-1.9503605,4.1532,0.039758556,-5.68016764
233_PUB_HTM,612683,517697BU1,MUNI,IG-2,LAS VEGAS NV,,3,6/1/2034,250000," 250,000 ", -   ,250553.3,245486.25,100.2213,98.1945,-5067.05,,,,,,3.258022,2.968721,3.887574434,-1.463971853,0.038750499,96.8762475,0.2829,0.271,0.2938,1.476,1.5922,0,0,3.5392,,-159.4188,-73.668217,,,,,,,,1.0111,0.010816761,7.30006548,1.0029,0.010621102,6.22897305,1.0399,0.010903762,5.17275127,3.9307,0.039440937,0.66376925,5.2439,0.050222598,-3.90421472,5.898,0.053400602,-9.13690896
233_PUB_HTM,612569,517697BV9,MUNI,IG-2,LAS VEGAS NV,,3,6/1/2035,750000," 750,000 ", -   ,751547.44,721624.05,100.2063,96.21654,-29923.39,,,,,,3.493278,2.973703,5.008135796,-1.249620438,0.048929419,366.9706425,0.162,0.2131,0.3022,1.311,3.0231,0,0,4.6519,,-117.6427,-53.855824,,,,,,,,1.0089,0.010748364,8.8342104,1.0007,0.010554295,7.76987299,1.1413,0.011915052,6.70250782,5.111,0.050258618,0.63507764,6.2913,0.058388077,-4.89241961,6.7704,0.058836676,-10.79753489
